"county","speciesName","n"
"Delaware","Penstemon calycosus",1
"Delaware","Persicaria amphibia",1
"Delaware","Persicaria pensylvanica",1
"Delaware","Phegopteris hexagonoptera",1
"Delaware","Phlox divaricata",1
"Delaware","Pilea pumila",2
"Delaware","Poa sylvestris",1
"Delaware","Polemonium reptans",1
"Delaware","Polygonatum biflorum",1
"Delaware","Polygonatum pubescens",2
"Delaware","Polymnia canadensis",1
"Delaware","Populus grandidentata",1
"Delaware","Potentilla simplex",1
"Delaware","Primula meadia",1
"Delaware","Prunus americana",3
"Delaware","Prunus serotina",1
"Delaware","Prunus virginiana",1
"Delaware","Ptelea trifoliata",1
"Delaware","Pycnanthemum virginianum",1
"Delaware","Quercus alba",1
"Delaware","Quercus bicolor",1
"Delaware","Quercus macrocarpa",2
"Delaware","Quercus muehlenbergii",3
"Delaware","Ranunculus abortivus",2
"Delaware","Ranunculus flabellaris",1
"Delaware","Ranunculus hispidus",1
"Delaware","Ranunculus recurvatus",1
"Delaware","Ribes cynosbati",1
"Delaware","Rosa carolina",2
"Delaware","Rosa palustris",2
"Delaware","Rubus allegheniensis",3
"Delaware","Rubus hispidus",1
"Delaware","Rudbeckia fulgida",1
"Delaware","Rudbeckia laciniata",1
"Delaware","Sanguinaria canadensis",1
"Delaware","Sanicula odorata",1
"Delaware","Sarracenia purpurea",1
"Delaware","Sceptridium dissectum",1
"Delaware","Schizachyrium scoparium",1
"Delaware","Scirpus cyperinus",1
"Delaware","Scrophularia marilandica",1
"Delaware","Scutellaria incana",1
"Delaware","Senna hebecarpa",1
"Delaware","Silene stellata",1
"Delaware","Silene virginica",1
"Delaware","Silphium terebinthinaceum",1
"Delaware","Smilax ecirrhata",1
"Delaware","Smilax tamnoides",3
"Delaware","Solanum carolinense",1
"Delaware","Solidago caesia",1
"Delaware","Solidago juncea",1
"Delaware","Solidago ulmifolia",1
"Delaware","Sphenopholis intermedia",2
"Delaware","Spiraea alba",1
"Delaware","Sporobolus compositus",1
"Delaware","Stachys hispida",1
"Delaware","Stellaria pubera",1
"Delaware","Taenidia integerrima",1
"Delaware","Teucrium canadense",1
"Delaware","Thalictrum dioicum",1
"Delaware","Thalictrum revolutum",1
"Delaware","Thalictrum thalictroides",1
"Delaware","Thaspium trifoliatum",1
"Delaware","Tilia americana",1
"Delaware","Toxicodendron radicans",1
"Delaware","Toxicodendron vernix",1
"Delaware","Tradescantia virginiana",1
"Delaware","Triadenum virginicum",1
"Delaware","Trillium recurvatum",1
"Delaware","Triodanis perfoliata",1
"Delaware","Triosteum perfoliatum",1
"Delaware","Ulmus americana",2
"Delaware","Ulmus rubra",1
"Delaware","Uvularia grandiflora",1
"Delaware","Vaccinium macrocarpon",2
"Delaware","Valerianella umbilicata",1
"Delaware","Verbesina alternifolia",1
"Delaware","Veronica catenata",1
"Delaware","Veronica peregrina",1
"Delaware","Viburnum dentatum",1
"Delaware","Viburnum prunifolium",2
"Delaware","Viola pubescens",1
"Delaware","Viola sororia",1
"Delaware","Vitis riparia",1
"Delaware","Vitis vulpina",1
"Delaware","Zanthoxylum americanum",1
"Delaware","Zizia aurea",1
"Dubois","Acalypha rhomboidea",1
"Dubois","Acalypha virginica",1
"Dubois","Acer rubrum",1
"Dubois","Acer saccharum",1
"Dubois","Achillea millefolium",2
"Dubois","Ageratina altissima",1
"Dubois","Agrostis elliottiana",1
"Dubois","Agrostis hyemalis",1
"Dubois","Agrostis perennans",1
"Dubois","Alnus incana",1
"Dubois","Alnus serrulata",1
"Dubois","Amelanchier laevis",1
"Dubois","Amsonia tabernaemontana",1
"Dubois","Andropogon virginicus",1
"Dubois","Antennaria neglecta",1
"Dubois","Antennaria parlinii",1
"Dubois","Apios americana",1
"Dubois","Apocynum cannabinum",1
"Dubois","Aralia spinosa",1
"Dubois","Arisaema dracontium",1
"Dubois","Aristida dichotoma",2
"Dubois","Aristida longespica",1
"Dubois","Aristida oligantha",1
"Dubois","Aristida ramosissima",1
"Dubois","Aronia melanocarpa",1
"Dubois","Aruncus dioicus",1
"Dubois","Asclepias incarnata",1
"Dubois","Asclepias perennis",1
"Dubois","Asclepias purpurascens",1
"Dubois","Asplenium platyneuron",1
"Dubois","Asplenium rhizophyllum",1
"Dubois","Asplenium trichomanes",1
"Dubois","Athyrium filix-femina",1
"Dubois","Bartonia virginica",1
"Dubois","Betula nigra",1
"Dubois","Bidens aristosa",1
"Dubois","Bidens frondosa",1
"Dubois","Bidens polylepis",1
"Dubois","Bidens tripartita",1
"Dubois","Blephilia ciliata",1
"Dubois","Boehmeria cylindrica",1
"Dubois","Boltonia asteroides",1
"Dubois","Botrypus virginianus",1
"Dubois","Bromus pubescens",1
"Dubois","Callitriche terrestris",1
"Dubois","Cardamine bulbosa",1
"Dubois","Cardamine parviflora",3
"Dubois","Carex albicans",1
"Dubois","Carex amphibola",1
"Dubois","Carex annectens",1
"Dubois","Carex blanda",2
"Dubois","Carex cephalophora",1
"Dubois","Carex crinita",1
"Dubois","Carex digitalis",1
"Dubois","Carex festucacea",1
"Dubois","Carex frankii",1
"Dubois","Carex glaucodea",1
"Dubois","Carex gracillima",1
"Dubois","Carex hirsutella",2
"Dubois","Carex hirtifolia",1
"Dubois","Carex hyalinolepis",1
"Dubois","Carex laxiculmis",1
"Dubois","Carex louisianica",1
"Dubois","Carex lupulina",1
"Dubois","Carex lurida",1
"Dubois","Carex oligocarpa",1
"Dubois","Carex radiata",1
"Dubois","Carex retroflexa",1
"Dubois","Carex rosea",1
"Dubois","Carex shortiana",1
"Dubois","Carex squarrosa",1
"Dubois","Carex tribuloides",1
"Dubois","Carex typhina",1
"Dubois","Carex vulpinoidea",1
"Dubois","Carex willdenowii",1
"Dubois","Carya ovata",1
"Dubois","Cephalanthus occidentalis",2
"Dubois","Chamaecrista fasciculata",1
"Dubois","Chasmanthium latifolium",1
"Dubois","Chelone glabra",1
"Dubois","Cicuta maculata",1
"Dubois","Cinna arundinacea",1
"Dubois","Circaea canadensis",1
"Dubois","Claytonia virginica",1
"Dubois","Clematis viorna",1
"Dubois","Clematis virginiana",1
"Dubois","Clitoria mariana",1
"Dubois","Coleataenia stipitata",1
"Dubois","Commelina diffusa",2
"Dubois","Commelina virginica",1
"Dubois","Conoclinium coelestinum",1
"Dubois","Corallorhiza wisteriana",1
"Dubois","Cornus florida",1
"Dubois","Cornus foemina",1
"Dubois","Crataegus crus-galli",2
"Dubois","Crataegus viridis",1
"Dubois","Cryptotaenia canadensis",1
"Dubois","Cuphea viscosissima",1
"Dubois","Cuscuta compacta",1
"Dubois","Cuscuta gronovii",1
"Dubois","Cynoglossum virginianum",1
"Dubois","Cyperus esculentus",1
"Dubois","Cyperus strigosus",1
"Dubois","Cystopteris protrusa",1
"Dubois","Danthonia spicata",1
"Dubois","Decodon verticillatus",1
"Dubois","Delphinium tricorne",1
"Dubois","Dianthus armeria",1
"Dubois","Diarrhena americana",1
"Dubois","Dichanthelium acuminatum",2
"Dubois","Dichanthelium boscii",1
"Dubois","Dichanthelium clandestinum",1
"Dubois","Dichanthelium commutatum",1
"Dubois","Dichanthelium depauperatum",1
"Dubois","Dichanthelium dichotomum",2
"Dubois","Dichanthelium laxiflorum",2
"Dubois","Dichanthelium polyanthes",2
"Dubois","Diodia teres",1
"Dubois","Diospyros virginiana",1
"Dubois","Dryopteris marginalis",1
"Dubois","Dulichium arundinaceum",1
"Dubois","Eclipta prostrata",1
"Dubois","Eleocharis obtusa",1
"Dubois","Elephantopus carolinianus",1
"Dubois","Elymus virginicus",1
"Dubois","Endodeca serpentaria",1
"Dubois","Epifagus virginiana",1
"Dubois","Eragrostis capillaris",1
"Dubois","Eragrostis frankii",1
"Dubois","Eragrostis spectabilis",1
"Dubois","Erechtites hieraciifolius",1
"Dubois","Erigeron philadelphicus",1
"Dubois","Euonymus americanus",1
"Dubois","Euonymus atropurpureus",1
"Dubois","Eupatorium perfoliatum",1
"Dubois","Eupatorium serotinum",1
"Dubois","Eupatorium sessilifolium",1
"Dubois","Euphorbia humistrata",1
"Dubois","Euphorbia nutans",1
"Dubois","Euthamia graminifolia",1
"Dubois","Eutrochium fistulosum",1
"Dubois","Fagus grandifolia",1
"Dubois","Festuca subverticillata",1
"Dubois","Fraxinus biltmoreana",1
"Dubois","Galium circaezans",1
"Dubois","Galium concinnum",1
"Dubois","Galium triflorum",1
"Dubois","Gamochaeta purpurea",1
"Dubois","Gentiana andrewsii",1
"Dubois","Geranium carolinianum",1
"Dubois","Geum canadense",3
"Dubois","Gillenia stipulata",1
"Dubois","Glyceria striata",1
"Dubois","Gratiola neglecta",1
"Dubois","Hedeoma pulegioides",1
"Dubois","Helenium autumnale",1
"Dubois","Helenium flexuosum",1
"Dubois","Helianthus grosseserratus",1
"Dubois","Heliopsis helianthoides",1
"Dubois","Heuchera americana",2
"Dubois","Hibiscus moscheutos",1
"Dubois","Houstonia purpurea",1
"Dubois","Hydrangea arborescens",1
"Dubois","Hypericum hypericoides",1
"Dubois","Hypericum mutilum",1
"Dubois","Hypericum prolificum",1
"Dubois","Hypericum punctatum",1
"Dubois","Hypopitys monotropa",1
"Dubois","Impatiens capensis",1
"Dubois","Ipomoea pandurata",1
"Dubois","Iris virginica",1
"Dubois","Juncus acuminatus",1
"Dubois","Juncus anthelatus",1
"Dubois","Juncus diffusissimus",1
"Dubois","Juncus effusus",1
"Dubois","Juncus marginatus",1
"Dubois","Krigia dandelion",1
"Dubois","Lactuca canadensis",2
"Dubois","Leersia lenticularis",1
"Dubois","Leersia oryzoides",1
"Dubois","Leersia virginica",1
"Dubois","Lespedeza violacea",1
"Dubois","Lespedeza virginica",1
"Dubois","Leucanthemum vulgare",1
"Dubois","Lindera benzoin",1
"Dubois","Linum striatum",1
"Dubois","Liriodendron tulipifera",1
"Dubois","Lobelia cardinalis",1
"Dubois","Lobelia inflata",1
"Dubois","Ludwigia alternifolia",1
"Dubois","Ludwigia polycarpa",1
"Dubois","Lycopus americanus",1
"Dubois","Lysimachia arvensis",1
"Dubois","Lysimachia lanceolata",1
"Dubois","Maianthemum racemosum",1
"Dubois","Malus coronaria",1
"Dubois","Mimulus alatus",1
"Dubois","Mitchella repens",1
"Dubois","Monotropa uniflora",1
"Dubois","Muhlenbergia bushii",1
"Dubois","Muhlenbergia frondosa",1
"Dubois","Muhlenbergia sobolifera",1
"Dubois","Muhlenbergia tenuiflora",1
"Dubois","Myosotis verna",1
"Dubois","Nyssa sylvatica",1
"Dubois","Oenothera biennis",1
"Dubois","Oenothera pilosella",3
"Dubois","Osmorhiza longistylis",1
"Dubois","Osmunda regalis",1
"Dubois","Osmundastrum cinnamomeum",1
"Dubois","Oxalis stricta",1
"Dubois","Oxalis violacea",1
"Dubois","Oxypolis rigidior",1
"Dubois","Packera aurea",1
"Dubois","Packera glabella",1
"Dubois","Panax quinquefolius",1
"Dubois","Panicum capillare",1
"Dubois","Panicum dichotomiflorum",1
"Dubois","Panicum flexile",1
"Dubois","Paronychia canadensis",1
"Dubois","Paronychia fastigiata",1
"Dubois","Parthenocissus quinquefolia",1
"Dubois","Paspalum laeve",1
"Dubois","Penstemon calycosus",2
"Dubois","Penstemon digitalis",1
"Dubois","Penthorum sedoides",1
"Dubois","Persicaria arifolia",1
"Dubois","Persicaria pensylvanica",2
"Dubois","Persicaria punctata",1
"Dubois","Phegopteris hexagonoptera",1
"Dubois","Phlox divaricata",1
"Dubois","Phlox glaberrima",1
"Dubois","Phryma leptostachya",1
"Dubois","Phyla lanceolata",1
"Dubois","Phyllanthus caroliniensis",1
"Dubois","Physalis pubescens",1
"Dubois","Phytolacca americana",1
"Dubois","Pilea pumila",2
"Dubois","Plantago aristata",1
"Dubois","Plantago elongata",1
"Dubois","Plantago rugelii",1
"Dubois","Plantago virginica",1
"Dubois","Platanthera peramoena",1
"Dubois","Poa autumnalis",1
"Dubois","Poa paludigena",2
"Dubois","Poa sylvestris",1
"Dubois","Podophyllum peltatum",1
"Dubois","Polemonium reptans",1
"Dubois","Polygonatum biflorum",3
"Dubois","Polypodium virginianum",1
"Dubois","Polystichum acrostichoides",1
"Dubois","Potentilla simplex",1
"Dubois","Prunus serotina",1
"Dubois","Pseudognaphalium obtusifolium",1
"Dubois","Pycnanthemum loomisii",2
"Dubois","Pycnanthemum pilosum",1
"Dubois","Pycnanthemum tenuifolium",1
"Dubois","Quercus imbricaria",1
"Dubois","Quercus marilandica",1
"Dubois","Ranunculus hispidus",1
"Dubois","Ranunculus laxicaulis",1
"Dubois","Ranunculus recurvatus",1
"Dubois","Rhus copallinum",1
"Dubois","Rhus glabra",1
"Dubois","Rorippa palustris",1
"Dubois","Rosa carolina",1
"Dubois","Rosa palustris",1
"Dubois","Rosa setigera",1
"Dubois","Rubus argutus",2
"Dubois","Rubus curtipes",1
"Dubois","Rubus laudatus",1
"Dubois","Rubus meracus",2
"Dubois","Rudbeckia hirta",1
"Dubois","Ruellia caroliniensis",1
"Dubois","Ruellia strepens",1
"Dubois","Sagina decumbens",1
"Dubois","Sagittaria australis",1
"Dubois","Salix nigra",2
"Dubois","Salix sericea",3
"Dubois","Salvia lyrata",1
"Dubois","Sambucus canadensis",1
"Dubois","Sanicula canadensis",1
"Dubois","Sanicula odorata",1
"Dubois","Sassafras albidum",1
"Dubois","Saururus cernuus",1
"Dubois","Scirpus cyperinus",2
"Dubois","Scirpus georgianus",1
"Dubois","Scutellaria elliptica",1
"Dubois","Scutellaria incana",1
"Dubois","Scutellaria nervosa",1
"Dubois","Scutellaria parvula",1
"Dubois","Selaginella apoda",1
"Dubois","Silene virginica",1
"Dubois","Silphium integrifolium",1
"Dubois","Sisyrinchium albidum",1
"Dubois","Sisyrinchium angustifolium",1
"Dubois","Sium suave",1
"Dubois","Smilax pulverulenta",1
"Dubois","Smilax rotundifolia",1
"Dubois","Smilax tamnoides",1
"Dubois","Solanum carolinense",1
"Dubois","Solidago altissima",1
"Dubois","Solidago caesia",1
"Dubois","Solidago erecta",1
"Dubois","Solidago flexicaulis",1
"Dubois","Solidago nemoralis",1
"Dubois","Solidago patula",1
"Dubois","Solidago ulmifolia",1
"Dubois","Sphenopholis intermedia",1
"Dubois","Sphenopholis nitida",1
"Dubois","Spiraea alba",1
"Dubois","Spiraea tomentosa",1
"Dubois","Sporobolus vaginiflorus",1
"Dubois","Stellaria longifolia",1
"Dubois","Stellaria pubera",1
"Dubois","Strophostyles helvola",1
"Dubois","Strophostyles leiosperma",1
"Dubois","Styrax americanus",1
"Dubois","Symphyotrichum cordifolium",1
"Dubois","Symphyotrichum lanceolatum",1
"Dubois","Symphyotrichum puniceum",1
"Dubois","Symphyotrichum shortii",1
"Dubois","Teucrium canadense",1
"Dubois","Thalictrum thalictroides",1
"Dubois","Thelypteris palustris",1
"Dubois","Tilia americana",1
"Dubois","Toxicodendron radicans",1
"Dubois","Toxicodendron vernix",1
"Dubois","Tradescantia subaspera",1
"Dubois","Tradescantia virginiana",1
"Dubois","Triadenum tubulosum",1
"Dubois","Tridens flavus",1
"Dubois","Trillium recurvatum",1
"Dubois","Triodanis perfoliata",1
"Dubois","Triphora trianthophora",1
"Dubois","Ulmus alata",1
"Dubois","Uvularia sessilifolia",1
"Dubois","Vaccinium pallidum",1
"Dubois","Verbena hastata",1
"Dubois","Verbesina alternifolia",1
"Dubois","Verbesina helianthoides",1
"Dubois","Veronica peregrina",1
"Dubois","Viburnum dentatum",1
"Dubois","Viola palmata",1
"Dubois","Vitis aestivalis",1
"Dubois","Vitis vulpina",1
"Dubois","Xanthium strumarium",1
"Elkhart","Acalypha rhomboidea",1
"Elkhart","Acer negundo",1
"Elkhart","Acer nigrum",2
"Elkhart","Acer rubrum",1
"Elkhart","Acer saccharinum",1
"Elkhart","Acer saccharum",1
"Elkhart","Achillea millefolium",1
"Elkhart","Agalinis paupercula",1
"Elkhart","Agalinis purpurea",1
"Elkhart","Ageratina altissima",1
"Elkhart","Agrimonia gryposepala",1
"Elkhart","Agrimonia parviflora",1
"Elkhart","Agrimonia pubescens",1
"Elkhart","Agrostis hyemalis",1
"Elkhart","Agrostis perennans",2
"Elkhart","Agrostis scabra",1
"Elkhart","Aletris farinosa",1
"Elkhart","Alisma triviale",1
"Elkhart","Allium tricoccum",1
"Elkhart","Alnus incana",1
"Elkhart","Amaranthus albus",1
"Elkhart","Amaranthus tuberculatus",1
"Elkhart","Ambrosia artemisiifolia",1
"Elkhart","Ambrosia trifida",1
"Elkhart","Amelanchier humilis",3
"Elkhart","Amorpha canescens",1
"Elkhart","Amphicarpaea bracteata",1
"Elkhart","Anaphalis margaritacea",2
"Elkhart","Andromeda polifolia",1
"Elkhart","Andropogon gerardi",1
"Elkhart","Anemone americana",1
"Elkhart","Anemone canadensis",1
"Elkhart","Anemone cylindrica",2
"Elkhart","Anemone quinquefolia",1
"Elkhart","Anemone virginiana",2
"Elkhart","Angelica atropurpurea",1
"Elkhart","Antennaria neglecta",2
"Elkhart","Antennaria parlinii",2
"Elkhart","Apocynum androsaemifolium",1
"Elkhart","Apocynum cannabinum",2
"Elkhart","Aquilegia canadensis",1
"Elkhart","Arabis pycnocarpa",1
"Elkhart","Arenaria serpyllifolia",1
"Elkhart","Arisaema triphyllum",1
"Elkhart","Aristida oligantha",3
"Elkhart","Aristida purpurascens",1
"Elkhart","Arnoglossum atriplicifolium",1
"Elkhart","Arnoglossum plantagineum",1
"Elkhart","Asarum canadense",1
"Elkhart","Asclepias amplexicaulis",1
"Elkhart","Asclepias exaltata",1
"Elkhart","Asclepias hirtella",2
"Elkhart","Asclepias incarnata",1
"Elkhart","Asclepias purpurascens",1
"Elkhart","Asclepias syriaca",1
"Elkhart","Asclepias tuberosa",2
"Elkhart","Asclepias verticillata",2
"Elkhart","Asclepias viridiflora",1
"Elkhart","Asimina triloba",1
"Elkhart","Astragalus canadensis",1
"Elkhart","Aureolaria pedicularia",1
"Elkhart","Baptisia alba",1
"Elkhart","Besseya bullii",1
"Elkhart","Betula pumila",2
"Elkhart","Bidens discoidea",1
"Elkhart","Bidens frondosa",1
"Elkhart","Bidens trichosperma",1
"Elkhart","Boechera stricta",1
"Elkhart","Boehmeria cylindrica",3
"Elkhart","Borodinia canadensis",1
"Elkhart","Borodinia missouriensis",1
"Elkhart","Botrypus virginianus",1
"Elkhart","Brasenia schreberi",1
"Elkhart","Brickellia eupatorioides",1
"Elkhart","Bromus ciliatus",1
"Elkhart","Bromus latiglumis",1
"Elkhart","Buglossoides arvensis",1
"Elkhart","Bulbostylis capillaris",1
"Elkhart","Calamagrostis canadensis",1
"Elkhart","Calamagrostis stricta",1
"Elkhart","Calopogon tuberosus",1
"Elkhart","Caltha palustris",1
"Elkhart","Campanula aparinoides",2
"Elkhart","Campanula rotundifolia",1
"Elkhart","Campanulastrum americanum",1
"Elkhart","Campsis radicans",1
"Elkhart","Cardamine bulbosa",1
"Elkhart","Cardamine concatenata",1
"Elkhart","Cardamine douglassii",2
"Elkhart","Carex albicans",1
"Elkhart","Carex albursina",1
"Elkhart","Carex aquatilis",1
"Elkhart","Carex blanda",1
"Elkhart","Carex bromoides",1
"Elkhart","Carex careyana",1
"Elkhart","Carex cephalophora",1
"Elkhart","Carex comosa",1
"Elkhart","Carex cristatella",1
"Elkhart","Carex cryptolepis",1
"Elkhart","Carex debilis",1
"Elkhart","Carex diandra",1
"Elkhart","Carex digitalis",1
"Elkhart","Carex gracillima",1
"Elkhart","Carex grayi",1
"Elkhart","Carex grisea",1
"Elkhart","Carex hirtifolia",1
"Elkhart","Carex hystericina",1
"Elkhart","Carex jamesii",1
"Elkhart","Carex longii",1
"Elkhart","Carex lupulina",1
"Elkhart","Carex lurida",1
"Elkhart","Carex molesta",1
"Elkhart","Carex muehlenbergii",1
"Elkhart","Carex normalis",1
"Elkhart","Carex pellita",1
"Elkhart","Carex pensylvanica",1
"Elkhart","Carex plantaginea",1
"Elkhart","Carex prasina",1
"Elkhart","Carex rosea",1
"Elkhart","Carex scoparia",1
"Elkhart","Carex sparganioides",1
"Elkhart","Carex sterilis",1
"Elkhart","Carex stipata",1
"Elkhart","Carex suberecta",1
"Elkhart","Carex swanii",1
"Elkhart","Carex tribuloides",1
"Elkhart","Carex trisperma",1
"Elkhart","Carex typhina",1
"Elkhart","Carex vulpinoidea",2
"Elkhart","Carya cordiformis",1
"Elkhart","Carya glabra",1
"Elkhart","Carya tomentosa",1
"Elkhart","Ceanothus americanus",1
"Elkhart","Celastrus scandens",1
"Elkhart","Cephalanthus occidentalis",2
"Elkhart","Cerastium arvense",6
"Elkhart","Cerastium fontanum",2
"Elkhart","Ceratophyllum demersum",1
"Elkhart","Cercis canadensis",1
"Elkhart","Chelone glabra",2
"Elkhart","Cicuta bulbifera",1
"Elkhart","Cicuta maculata",1
"Elkhart","Cinna arundinacea",1
"Elkhart","Circaea canadensis",1
